Epoch,DeviceID,Type,HMM_State,AnomalyScore,BehavioralTrust,TrustScore,GraphRisk,FinalRisk,Triggered,TriggerReason,Quarantined,DetectionEpoch
1,user_0_phone,primary,Idle,0.0602,0.9398,0.98,0.0618,0.0609,False,Device is trust-compliant.,False,
1,user_0_laptop_1,linked,Idle,0.1005,0.8995,0.98,0.0119,0.0651,False,Device is trust-compliant.,False,
1,silent_forgotten_tablet,linked,Idle,0.0555,0.9445,0.995,0.0318,0.046,False,Device is trust-compliant.,False,
2,user_0_phone,primary,Idle,0.0,1.0,0.9687,0.018,0.5664,False,Device is trust-compliant.,False,
2,user_0_laptop_1,linked,Idle,0.0,1.0,0.9723,0.018,0.5655,False,Device is trust-compliant.,False,
2,silent_forgotten_tablet,linked,Idle,0.0665,0.9335,0.9902,0.0392,0.0556,False,Device is trust-compliant.,False,
3,user_0_phone,primary,Normal,0.0,1.0,0.9608,0.018,0.5684,False,Device is trust-compliant.,False,
3,user_0_laptop_1,linked,Normal,0.0,1.0,0.9675,0.018,0.5667,False,Device is trust-compliant.,False,
3,silent_forgotten_tablet,linked,Idle,0.0171,0.9829,0.9857,0.0211,0.0187,False,Device is trust-compliant.,False,
4,user_0_phone,primary,Normal,0.0,1.0,0.9553,0.018,0.5697,False,Device is trust-compliant.,False,
4,user_0_laptop_1,linked,Normal,0.0,1.0,0.9646,0.018,0.5674,False,Device is trust-compliant.,False,
4,silent_forgotten_tablet,linked,Idle,0.049,0.951,0.9815,0.0374,0.0443,False,Device is trust-compliant.,False,
5,user_0_phone,primary,Normal,0.0,1.0,0.9515,0.018,0.5706,False,Device is trust-compliant.,False,
5,user_0_laptop_1,linked,Idle,0.0,1.0,0.9628,0.018,0.5679,False,Device is trust-compliant.,False,
5,silent_forgotten_tablet,linked,Idle,0.0285,0.9715,0.9774,0.0199,0.0251,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5
6,user_0_phone,primary,Normal,0.0,1.0,0.9488,0.018,0.5713,False,Device is trust-compliant.,False,
6,user_0_laptop_1,linked,Normal,0.0,1.0,0.9617,0.018,0.5681,False,Device is trust-compliant.,False,
7,user_0_phone,primary,Normal,0.0,1.0,0.947,0.018,0.5718,False,Device is trust-compliant.,False,
7,user_0_laptop_1,linked,Normal,0.0,1.0,0.9148,0.018,0.5796,False,Device is trust-compliant.,False,
8,user_0_phone,primary,Normal,0.0,1.0,0.9457,0.018,0.5721,False,Device is trust-compliant.,False,
8,user_0_laptop_1,linked,Normal,0.0,1.0,0.9475,0.018,0.5716,False,Device is trust-compliant.,False,
9,user_0_phone,primary,Normal,0.0,1.0,0.9448,0.018,0.5723,False,Device is trust-compliant.,False,
9,user_0_laptop_1,linked,Normal,0.0,1.0,0.9677,0.018,0.5667,False,Device is trust-compliant.,False,
10,user_0_phone,primary,Normal,0.0,1.0,0.9616,0.018,0.5682,False,Device is trust-compliant.,False,
10,user_0_laptop_1,linked,Normal,0.0,1.0,0.9801,0.018,0.5636,False,Device is trust-compliant.,False,
10,rogue_client_0,linked,Normal,0.0742,0.9258,1.0,0.1055,0.0851,False,Device is trust-compliant.,False,
11,user_0_phone,primary,Normal,0.0,1.0,0.9733,0.018,0.5653,False,Device is trust-compliant.,False,
11,user_0_laptop_1,linked,Normal,0.0,1.0,0.9881,0.021,0.5631,False,Device is trust-compliant.,False,
11,rogue_client_0,linked,Normal,0.0,1.0,0.987,1.0,0.9014,True,Behavioral anomaly detected (Risk: 0.90 >= 0.65),True,11
12,user_0_phone,primary,Normal,0.0,1.0,0.9814,0.018,0.5633,False,Device is trust-compliant.,False,
12,user_0_laptop_1,linked,Normal,0.0,1.0,0.9929,0.0387,0.5706,False,Device is trust-compliant.,False,
13,user_0_phone,primary,Normal,0.0,1.0,0.9874,0.018,0.5618,False,Device is trust-compliant.,False,
13,user_0_laptop_1,linked,Normal,0.0,1.0,0.9956,0.0436,0.5724,False,Device is trust-compliant.,False,
14,user_0_phone,primary,Normal,0.0,1.0,0.9912,0.018,0.5609,False,Device is trust-compliant.,False,
14,user_0_laptop_1,linked,Normal,0.0,1.0,0.9974,0.0654,0.5826,False,Device is trust-compliant.,False,
15,user_0_phone,primary,Normal,0.0,1.0,0.9939,0.018,0.5602,False,Device is trust-compliant.,False,
15,user_0_laptop_1,linked,Normal,0.0,1.0,0.9984,0.0787,0.5888,False,Device is trust-compliant.,False,
16,user_0_phone,primary,Normal,0.0,1.0,0.9959,0.018,0.5597,False,Device is trust-compliant.,False,
16,user_0_laptop_1,linked,Normal,0.0,1.0,0.999,0.0372,0.5684,False,Device is trust-compliant.,False,
17,user_0_phone,primary,Normal,0.0,1.0,0.9971,0.018,0.5594,False,Device is trust-compliant.,False,
17,user_0_laptop_1,linked,Normal,0.0,1.0,0.9994,0.0355,0.5675,False,Device is trust-compliant.,False,
18,user_0_phone,primary,Normal,0.0,1.0,0.9806,0.018,0.5635,False,Device is trust-compliant.,False,
18,user_0_laptop_1,linked,Normal,0.0,1.0,0.9996,0.0316,0.5655,False,Device is trust-compliant.,False,
19,user_0_phone,primary,Normal,0.0,1.0,0.9865,0.018,0.5621,False,Device is trust-compliant.,False,
19,user_0_laptop_1,linked,Normal,0.0,1.0,0.9998,0.0285,0.5639,False,Device is trust-compliant.,False,
20,user_0_phone,primary,Normal,0.0,1.0,0.9732,0.018,0.5653,False,Device is trust-compliant.,False,
20,user_0_laptop_1,linked,Normal,0.0,1.0,0.9399,0.0255,0.5772,False,Device is trust-compliant.,False,
21,user_0_phone,primary,Normal,0.0,1.0,0.9818,0.018,0.5632,False,Device is trust-compliant.,False,
21,user_0_laptop_1,linked,Normal,0.0,1.0,0.9489,0.0243,0.5744,False,Device is trust-compliant.,False,
22,user_0_phone,primary,Normal,0.0,1.0,0.9706,0.018,0.566,False,Device is trust-compliant.,False,
22,user_0_laptop_1,linked,Normal,0.0,1.0,0.9543,0.0241,0.573,False,Device is trust-compliant.,False,
23,user_0_phone,primary,Normal,0.0,1.0,0.98,0.018,0.5637,False,Device is trust-compliant.,False,
23,user_0_laptop_1,linked,Normal,0.0,1.0,0.9576,0.0233,0.5718,False,Device is trust-compliant.,False,
24,user_0_phone,primary,Normal,0.0,1.0,0.9694,0.018,0.5663,False,Device is trust-compliant.,False,
24,user_0_laptop_1,linked,Normal,0.0,1.0,0.9596,0.0209,0.5701,False,Device is trust-compliant.,False,
25,user_0_phone,primary,Normal,0.0,1.0,0.9622,0.018,0.568,False,Device is trust-compliant.,False,
25,user_0_laptop_1,linked,Normal,0.0,1.0,0.9608,0.0196,0.5692,False,Device is trust-compliant.,False,
26,user_0_phone,primary,Idle,0.0,1.0,0.9573,0.0199,0.5702,False,Device is trust-compliant.,False,
26,user_0_laptop_1,linked,Normal,0.0,1.0,0.9615,0.018,0.5682,False,Device is trust-compliant.,False,
27,user_0_phone,primary,Idle,0.0,1.0,0.954,0.0211,0.5716,False,Device is trust-compliant.,False,
27,user_0_laptop_1,linked,Normal,0.0,1.0,0.9619,0.018,0.5681,False,Device is trust-compliant.,False,
28,user_0_phone,primary,Idle,0.0,1.0,0.9517,0.0209,0.572,False,Device is trust-compliant.,False,
28,user_0_laptop_1,linked,Normal,0.0,1.0,0.9771,0.018,0.5644,False,Device is trust-compliant.,False,
29,user_0_phone,primary,Idle,0.0,1.0,0.9502,0.0209,0.5724,False,Device is trust-compliant.,False,
29,user_0_laptop_1,linked,Normal,0.0,1.0,0.9863,0.018,0.5621,False,Device is trust-compliant.,False,
30,user_0_phone,primary,Normal,0.0,1.0,0.9491,0.0202,0.5723,False,Device is trust-compliant.,False,
30,user_0_laptop_1,linked,Normal,0.0,1.0,0.9768,0.018,0.5644,False,Device is trust-compliant.,False,
31,user_0_phone,primary,Normal,0.0,1.0,0.9646,0.0221,0.5694,False,Device is trust-compliant.,False,
31,user_0_laptop_1,linked,Normal,0.0,1.0,0.9861,0.018,0.5622,False,Device is trust-compliant.,False,
32,user_0_phone,primary,Normal,0.0,1.0,0.958,0.0206,0.5703,False,Device is trust-compliant.,False,
32,user_0_laptop_1,linked,Normal,0.0,1.0,0.9767,0.018,0.5645,False,Device is trust-compliant.,False,
33,user_0_phone,primary,Normal,0.0,1.0,0.9714,0.02,0.5667,False,Device is trust-compliant.,False,
33,user_0_laptop_1,linked,Normal,0.0,1.0,0.9856,0.018,0.5623,False,Device is trust-compliant.,False,
34,user_0_phone,primary,Normal,0.0,1.0,0.9636,0.0201,0.5687,False,Device is trust-compliant.,False,
34,user_0_laptop_1,linked,Normal,0.0,1.0,0.9295,0.018,0.576,False,Device is trust-compliant.,False,
35,user_0_phone,primary,Normal,0.0,1.0,0.9752,0.0182,0.5649,False,Device is trust-compliant.,False,
35,user_0_laptop_1,linked,Normal,0.0,1.0,0.9577,0.018,0.5691,False,Device is trust-compliant.,False,
36,user_0_phone,primary,Normal,0.0,1.0,0.9831,0.0191,0.5634,False,Device is trust-compliant.,False,
36,user_0_laptop_1,linked,Normal,0.0,1.0,0.9746,0.018,0.565,False,Device is trust-compliant.,False,
37,user_0_phone,primary,Normal,0.0,1.0,0.9882,0.0182,0.5617,False,Device is trust-compliant.,False,
37,user_0_laptop_1,linked,Normal,0.0,1.0,0.9698,0.018,0.5662,False,Device is trust-compliant.,False,
38,user_0_phone,primary,Normal,0.0,1.0,0.9918,0.0188,0.5611,False,Device is trust-compliant.,False,
38,user_0_laptop_1,linked,Normal,0.0,1.0,0.9819,0.018,0.5632,False,Device is trust-compliant.,False,
39,user_0_phone,primary,Normal,0.0,1.0,0.9944,0.0184,0.5603,False,Device is trust-compliant.,False,
39,user_0_laptop_1,linked,Normal,0.0,1.0,0.9889,0.018,0.5615,False,Device is trust-compliant.,False,
40,user_0_phone,primary,Normal,0.0,1.0,0.9792,0.019,0.5643,False,Device is trust-compliant.,False,
40,user_0_laptop_1,linked,Normal,0.0,1.0,0.9933,0.018,0.5604,False,Device is trust-compliant.,False,
1,user_0_phone,primary,Idle,0.1198,0.8802,0.98,0.0167,0.0786,False,Device is trust-compliant.,False,
1,user_0_laptop_1,linked,Idle,0.1352,0.8648,0.98,0.0483,0.1005,False,Device is trust-compliant.,False,
1,silent_forgotten_tablet,linked,Idle,0.0404,0.9596,0.995,0.017,0.031,False,Device is trust-compliant.,False,
2,user_0_phone,primary,Normal,0.0,1.0,0.9687,0.018,0.5664,False,Device is trust-compliant.,False,
2,user_0_laptop_1,linked,Normal,0.0,1.0,0.9723,0.018,0.5655,False,Device is trust-compliant.,False,
2,silent_forgotten_tablet,linked,Idle,0.0687,0.9313,0.9902,0.0218,0.05,False,Device is trust-compliant.,False,
3,user_0_phone,primary,Normal,0.0,1.0,0.9608,0.018,0.5684,False,Device is trust-compliant.,False,
3,user_0_laptop_1,linked,Idle,0.0,1.0,0.9675,0.018,0.5667,False,Device is trust-compliant.,False,
3,silent_forgotten_tablet,linked,Idle,0.0694,0.9306,0.9857,0.0412,0.0581,False,Device is trust-compliant.,False,
4,user_0_phone,primary,Normal,0.0,1.0,0.9553,0.018,0.5697,False,Device is trust-compliant.,False,
4,user_0_laptop_1,linked,Idle,0.0,1.0,0.98,0.018,0.5637,False,Device is trust-compliant.,False,
4,silent_forgotten_tablet,linked,Idle,0.0521,0.9479,0.9815,0.0133,0.0366,False,Device is trust-compliant.,False,
5,user_0_phone,primary,Idle,0.0,1.0,0.9515,0.018,0.5706,False,Device is trust-compliant.,False,
5,user_0_laptop_1,linked,Normal,0.0,1.0,0.9877,0.018,0.5618,False,Device is trust-compliant.,False,
5,silent_forgotten_tablet,linked,Idle,0.0792,0.9208,0.9774,0.0462,0.066,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5
6,user_0_phone,primary,Idle,0.0,1.0,0.9488,0.018,0.5713,False,Device is trust-compliant.,False,
6,user_0_laptop_1,linked,Normal,0.0,1.0,0.977,0.018,0.5644,False,Device is trust-compliant.,False,
7,user_0_phone,primary,Normal,0.0,1.0,0.9644,0.018,0.5675,False,Device is trust-compliant.,False,
7,user_0_laptop_1,linked,Normal,0.0,1.0,0.9858,0.018,0.5622,False,Device is trust-compliant.,False,
8,user_0_phone,primary,Normal,0.0,1.0,0.9578,0.018,0.5691,False,Device is trust-compliant.,False,
8,user_0_laptop_1,linked,Normal,0.0,1.0,0.9759,0.018,0.5647,False,Device is trust-compliant.,False,
9,user_0_phone,primary,Normal,0.0002,0.9998,0.9713,0.018,0.5659,False,Device is trust-compliant.,False,
9,user_0_laptop_1,linked,Normal,0.0,1.0,0.9698,0.018,0.5662,False,Device is trust-compliant.,False,
10,user_0_phone,primary,Normal,0.0,1.0,0.9805,0.018,0.5635,False,Device is trust-compliant.,False,
10,user_0_laptop_1,linked,Normal,0.0,1.0,0.9198,0.018,0.5784,False,Device is trust-compliant.,False,
10,rogue_client_0,linked,Normal,0.1583,0.8417,1.0,0.0739,0.1288,False,Device is trust-compliant.,False,
11,user_0_phone,primary,Normal,0.0,1.0,0.9867,0.9921,0.9,True,Behavioral anomaly detected (Risk: 0.90 >= 0.65),True,11
11,user_0_laptop_1,linked,Normal,0.0,1.0,0.9506,0.018,0.5709,False,Device is trust-compliant.,False,
11,rogue_client_0,linked,Normal,0.0,1.0,1.0,0.4394,0.7463,True,Behavioral anomaly detected (Risk: 0.75 >= 0.65),True,11
12,user_0_laptop_1,linked,Normal,0.0,1.0,0.9704,0.018,0.566,False,Device is trust-compliant.,False,
13,user_0_laptop_1,linked,Normal,0.0,1.0,0.9822,0.018,0.5631,False,Device is trust-compliant.,False,
14,user_0_laptop_1,linked,Normal,0.0,1.0,0.989,0.018,0.5614,False,Device is trust-compliant.,False,
15,user_0_laptop_1,linked,Normal,0.0,1.0,0.9932,0.018,0.5604,False,Device is trust-compliant.,False,
16,user_0_laptop_1,linked,Normal,0.0,1.0,0.9958,0.018,0.5598,False,Device is trust-compliant.,False,
17,user_0_laptop_1,linked,Normal,0.0,1.0,0.9975,0.018,0.5593,False,Device is trust-compliant.,False,
18,user_0_laptop_1,linked,Normal,0.0,1.0,0.9985,0.018,0.5591,False,Device is trust-compliant.,False,
19,user_0_laptop_1,linked,Normal,0.0,1.0,0.9391,0.018,0.5737,False,Device is trust-compliant.,False,
20,user_0_laptop_1,linked,Normal,0.0,1.0,0.9625,0.018,0.568,False,Device is trust-compliant.,False,
21,user_0_laptop_1,linked,Normal,0.0,1.0,0.9775,0.018,0.5643,False,Device is trust-compliant.,False,
22,user_0_laptop_1,linked,Normal,0.0,1.0,0.9715,0.018,0.5657,False,Device is trust-compliant.,False,
23,user_0_laptop_1,linked,Normal,0.0,1.0,0.9829,0.018,0.5629,False,Device is trust-compliant.,False,
24,user_0_laptop_1,linked,Idle,0.0,1.0,0.9897,0.018,0.5613,False,Device is trust-compliant.,False,
25,user_0_laptop_1,linked,Idle,0.0,1.0,0.9788,0.018,0.5639,False,Device is trust-compliant.,False,
26,user_0_laptop_1,linked,Normal,0.0,1.0,0.9723,0.018,0.5655,False,Device is trust-compliant.,False,
27,user_0_laptop_1,linked,Idle,0.0,1.0,0.9834,0.018,0.5628,False,Device is trust-compliant.,False,
28,user_0_laptop_1,linked,Idle,0.0,1.0,0.975,0.018,0.5649,False,Device is trust-compliant.,False,
29,user_0_laptop_1,linked,Normal,0.0,1.0,0.97,0.018,0.5661,False,Device is trust-compliant.,False,
30,user_0_laptop_1,linked,Normal,0.0,1.0,0.967,0.018,0.5668,False,Device is trust-compliant.,False,
31,user_0_laptop_1,linked,Normal,0.0,1.0,0.9802,0.018,0.5636,False,Device is trust-compliant.,False,
32,user_0_laptop_1,linked,Normal,0.0,1.0,0.9731,0.018,0.5653,False,Device is trust-compliant.,False,
33,user_0_laptop_1,linked,Normal,0.0,1.0,0.9839,0.018,0.5627,False,Device is trust-compliant.,False,
34,user_0_laptop_1,linked,Normal,0.0,1.0,0.9901,0.018,0.5612,False,Device is trust-compliant.,False,
35,user_0_laptop_1,linked,Normal,0.0,1.0,0.9941,0.018,0.5602,False,Device is trust-compliant.,False,
36,user_0_laptop_1,linked,Normal,0.0,1.0,0.9965,0.018,0.5596,False,Device is trust-compliant.,False,
37,user_0_laptop_1,linked,Normal,0.0,1.0,0.9978,0.018,0.5593,False,Device is trust-compliant.,False,
38,user_0_laptop_1,linked,Normal,0.0,1.0,0.9987,0.018,0.559,False,Device is trust-compliant.,False,
39,user_0_laptop_1,linked,Normal,0.0,1.0,0.9992,0.018,0.5589,False,Device is trust-compliant.,False,
40,user_0_laptop_1,linked,Normal,0.0,1.0,0.9995,0.018,0.5589,False,Device is trust-compliant.,False,
1,user_0_phone,primary,Idle,0.079,0.921,0.98,0.0257,0.0577,False,Device is trust-compliant.,False,
1,user_0_laptop_1,linked,Suspicious,0.4887,0.5113,0.92,0.0365,0.3078,False,Device is trust-compliant.,False,
1,silent_forgotten_tablet,linked,Idle,0.0584,0.9416,0.995,0.023,0.0443,False,Device is trust-compliant.,False,
2,user_0_phone,primary,Idle,0.0,1.0,0.9687,0.018,0.5664,False,Device is trust-compliant.,False,
2,user_0_laptop_1,linked,Idle,0.0,1.0,0.9353,0.018,0.5746,False,Device is trust-compliant.,False,
2,silent_forgotten_tablet,linked,Idle,0.0232,0.9768,0.9902,0.0203,0.0221,False,Device is trust-compliant.,False,
3,user_0_phone,primary,Idle,0.0,1.0,0.9608,0.018,0.5684,False,Device is trust-compliant.,False,
3,user_0_laptop_1,linked,Normal,0.0,1.0,0.9447,0.018,0.5723,False,Device is trust-compliant.,False,
3,silent_forgotten_tablet,linked,Idle,0.0419,0.9581,0.9857,0.0418,0.0418,False,Device is trust-compliant.,False,
4,user_0_phone,primary,Idle,0.0,1.0,0.9553,0.018,0.5697,False,Device is trust-compliant.,False,
4,user_0_laptop_1,linked,Idle,0.0,1.0,0.9505,0.018,0.5709,False,Device is trust-compliant.,False,
4,silent_forgotten_tablet,linked,Idle,0.0353,0.9647,0.9815,0.0145,0.027,False,Device is trust-compliant.,False,
5,user_0_phone,primary,Idle,0.0,1.0,0.9515,0.018,0.5706,False,Device is trust-compliant.,False,
5,user_0_laptop_1,linked,Normal,0.0,1.0,0.9541,0.018,0.57,False,Device is trust-compliant.,False,
5,silent_forgotten_tablet,linked,Idle,0.0225,0.9775,0.9774,0.0309,0.0259,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5
6,user_0_phone,primary,Idle,0.0,1.0,0.9488,0.018,0.5713,False,Device is trust-compliant.,False,
6,user_0_laptop_1,linked,Idle,0.0,1.0,0.9563,0.018,0.5695,False,Device is trust-compliant.,False,
7,user_0_phone,primary,Normal,0.0,1.0,0.947,0.018,0.5718,False,Device is trust-compliant.,False,
7,user_0_laptop_1,linked,Normal,0.0,1.0,0.9731,0.018,0.5653,False,Device is trust-compliant.,False,
8,user_0_phone,primary,Normal,0.0,1.0,0.9631,0.018,0.5678,False,Device is trust-compliant.,False,
8,user_0_laptop_1,linked,Normal,0.0,1.0,0.968,0.018,0.5666,False,Device is trust-compliant.,False,
9,user_0_phone,primary,Normal,0.0,1.0,0.9743,0.018,0.5651,False,Device is trust-compliant.,False,
9,user_0_laptop_1,linked,Normal,0.0,1.0,0.9803,0.018,0.5636,False,Device is trust-compliant.,False,
10,user_0_phone,primary,Normal,0.0,1.0,0.9821,0.018,0.5631,False,Device is trust-compliant.,False,
10,user_0_laptop_1,linked,Normal,0.0,1.0,0.9725,0.018,0.5655,False,Device is trust-compliant.,False,
10,rogue_client_0,linked,Normal,0.1427,0.8573,1.0,0.0774,0.1198,False,Device is trust-compliant.,False,
11,user_0_phone,primary,Normal,0.0,1.0,0.9878,0.0604,0.5825,False,Device is trust-compliant.,False,
11,user_0_laptop_1,linked,Normal,0.0,1.0,0.9831,0.018,0.5629,False,Device is trust-compliant.,False,
11,rogue_client_0,linked,Normal,0.0,1.0,1.0,0.9772,0.8961,True,Behavioral anomaly detected (Risk: 0.90 >= 0.65),True,11
12,user_0_phone,primary,Normal,0.0,1.0,0.9915,0.045,0.5741,False,Device is trust-compliant.,False,
12,user_0_laptop_1,linked,Normal,0.0,1.0,0.9742,0.018,0.5651,False,Device is trust-compliant.,False,
13,user_0_phone,primary,Normal,0.0,1.0,0.9942,0.0475,0.5746,False,Device is trust-compliant.,False,
13,user_0_laptop_1,linked,Normal,0.0,1.0,0.9841,0.018,0.5626,False,Device is trust-compliant.,False,
14,user_0_phone,primary,Normal,0.0,1.0,0.9281,0.0459,0.5899,False,Device is trust-compliant.,False,
14,user_0_laptop_1,linked,Normal,0.0,1.0,0.9902,0.018,0.5611,False,Device is trust-compliant.,False,
15,user_0_phone,primary,Normal,0.0,1.0,0.9511,0.0433,0.5831,False,Device is trust-compliant.,False,
15,user_0_laptop_1,linked,Normal,0.0,1.0,0.994,0.018,0.5602,False,Device is trust-compliant.,False,
16,user_0_phone,primary,Normal,0.0,1.0,0.966,0.0351,0.5755,False,Device is trust-compliant.,False,
16,user_0_laptop_1,linked,Normal,0.0,1.0,0.9963,0.018,0.5596,False,Device is trust-compliant.,False,
17,user_0_phone,primary,Normal,0.0,1.0,0.9769,0.0248,0.5678,False,Device is trust-compliant.,False,
17,user_0_laptop_1,linked,Normal,0.0,1.0,0.9978,0.018,0.5593,False,Device is trust-compliant.,False,
18,user_0_phone,primary,Normal,0.0,1.0,0.9839,0.018,0.5627,False,Device is trust-compliant.,False,
18,user_0_laptop_1,linked,Normal,0.0,1.0,0.9837,0.0199,0.5637,False,Device is trust-compliant.,False,
19,user_0_phone,primary,Normal,0.0,1.0,0.9714,0.018,0.5658,False,Device is trust-compliant.,False,
19,user_0_laptop_1,linked,Normal,0.0,1.0,0.9902,0.0285,0.5663,False,Device is trust-compliant.,False,
20,user_0_phone,primary,Normal,0.0,1.0,0.9627,0.018,0.5679,False,Device is trust-compliant.,False,
20,user_0_laptop_1,linked,Normal,0.0,1.0,0.9941,0.0324,0.5673,False,Device is trust-compliant.,False,
21,user_0_phone,primary,Normal,0.0,1.0,0.9566,0.018,0.5694,False,Device is trust-compliant.,False,
21,user_0_laptop_1,linked,Normal,0.0,1.0,0.9815,0.0407,0.5744,False,Device is trust-compliant.,False,
22,user_0_phone,primary,Normal,0.0,1.0,0.9705,0.018,0.566,False,Device is trust-compliant.,False,
22,user_0_laptop_1,linked,Normal,0.0,1.0,0.9886,0.0235,0.5642,False,Device is trust-compliant.,False,
23,user_0_phone,primary,Normal,0.0,1.0,0.9629,0.0193,0.5685,False,Device is trust-compliant.,False,
23,user_0_laptop_1,linked,Normal,0.0,1.0,0.993,0.018,0.5605,False,Device is trust-compliant.,False,
24,user_0_phone,primary,Normal,0.0,1.0,0.9578,0.0267,0.5734,False,Device is trust-compliant.,False,
24,user_0_laptop_1,linked,Normal,0.0,1.0,0.9803,0.018,0.5636,False,Device is trust-compliant.,False,
25,user_0_phone,primary,Idle,0.0,1.0,0.9543,0.0295,0.5756,False,Device is trust-compliant.,False,
25,user_0_laptop_1,linked,Normal,0.0,1.0,0.9725,0.018,0.5655,False,Device is trust-compliant.,False,
26,user_0_phone,primary,Normal,0.0,1.0,0.9519,0.0361,0.5794,False,Device is trust-compliant.,False,
26,user_0_laptop_1,linked,Normal,0.0,1.0,0.9677,0.018,0.5667,False,Device is trust-compliant.,False,
27,user_0_phone,primary,Idle,0.0,1.0,0.9503,0.0403,0.5818,False,Device is trust-compliant.,False,
27,user_0_laptop_1,linked,Idle,0.0,1.0,0.9647,0.018,0.5674,False,Device is trust-compliant.,False,
28,user_0_phone,primary,Normal,0.0,1.0,0.9662,0.0435,0.5795,False,Device is trust-compliant.,False,
28,user_0_laptop_1,linked,Normal,0.0,1.0,0.9783,0.018,0.5641,False,Device is trust-compliant.,False,
29,user_0_phone,primary,Normal,0.0,1.0,0.96,0.0531,0.5857,False,Device is trust-compliant.,False,
29,user_0_laptop_1,linked,Normal,0.0,1.0,0.9712,0.018,0.5658,False,Device is trust-compliant.,False,
30,user_0_phone,primary,Idle,0.0,1.0,0.9558,0.0558,0.588,False,Device is trust-compliant.,False,
30,user_0_laptop_1,linked,Normal,0.0,1.0,0.9669,0.018,0.5669,False,Device is trust-compliant.,False,
31,user_0_phone,primary,Normal,0.0,1.0,0.9699,0.0688,0.5909,False,Device is trust-compliant.,False,
31,user_0_laptop_1,linked,Normal,0.0,1.0,0.9642,0.018,0.5675,False,Device is trust-compliant.,False,
32,user_0_phone,primary,Normal,0.0,1.0,0.9625,0.0696,0.5931,False,Device is trust-compliant.,False,
32,user_0_laptop_1,linked,Normal,0.0,1.0,0.9625,0.018,0.568,False,Device is trust-compliant.,False,
33,user_0_phone,primary,Normal,0.0,1.0,0.9739,0.0494,0.5805,False,Device is trust-compliant.,False,
33,user_0_laptop_1,linked,Normal,0.0,1.0,0.9769,0.018,0.5644,False,Device is trust-compliant.,False,
34,user_0_phone,primary,Normal,0.0,1.0,0.9653,0.0377,0.5769,False,Device is trust-compliant.,False,
34,user_0_laptop_1,linked,Normal,0.0,1.0,0.9858,0.018,0.5622,False,Device is trust-compliant.,False,
35,user_0_phone,primary,Normal,0.0,1.0,0.9764,0.0407,0.5757,False,Device is trust-compliant.,False,
35,user_0_laptop_1,linked,Normal,0.0,1.0,0.9913,0.018,0.5609,False,Device is trust-compliant.,False,
36,user_0_phone,primary,Normal,0.0,1.0,0.967,0.4491,0.7561,True,Behavioral anomaly detected (Risk: 0.76 >= 0.65),True,36
36,user_0_laptop_1,linked,Normal,0.0034,0.9966,0.9939,0.018,0.5615,False,Device is trust-compliant.,False,
37,user_0_laptop_1,linked,Normal,0.0,1.0,0.9963,0.018,0.5596,False,Device is trust-compliant.,False,
38,user_0_laptop_1,linked,Normal,0.0,1.0,0.9978,0.018,0.5593,False,Device is trust-compliant.,False,
39,user_0_laptop_1,linked,Normal,0.0,1.0,0.9837,0.018,0.5627,False,Device is trust-compliant.,False,
40,user_0_laptop_1,linked,Normal,0.0,1.0,0.9902,0.018,0.5611,False,Device is trust-compliant.,False,
1,user_0_phone,primary,Idle,0.0984,0.9016,0.98,0.018,0.0663,False,Device is trust-compliant.,False,
1,user_0_laptop_1,linked,Idle,0.1125,0.8875,0.98,0.0195,0.0753,False,Device is trust-compliant.,False,
1,silent_forgotten_tablet,linked,Idle,0.0616,0.9384,0.995,0.0184,0.0443,False,Device is trust-compliant.,False,
2,user_0_phone,primary,Normal,0.0,1.0,0.9687,0.018,0.5664,False,Device is trust-compliant.,False,
2,user_0_laptop_1,linked,Idle,0.0,1.0,0.9723,0.018,0.5655,False,Device is trust-compliant.,False,
2,silent_forgotten_tablet,linked,Idle,0.0371,0.9629,0.9902,0.0451,0.0403,False,Device is trust-compliant.,False,
3,user_0_phone,primary,Idle,0.0,1.0,0.9608,0.018,0.5684,False,Device is trust-compliant.,False,
3,user_0_laptop_1,linked,Normal,0.0,1.0,0.9675,0.018,0.5667,False,Device is trust-compliant.,False,
3,silent_forgotten_tablet,linked,Idle,0.0536,0.9464,0.9857,0.0218,0.0409,False,Device is trust-compliant.,False,
4,user_0_phone,primary,Normal,0.0,1.0,0.9553,0.018,0.5697,False,Device is trust-compliant.,False,
4,user_0_laptop_1,linked,Idle,0.0,1.0,0.9646,0.018,0.5674,False,Device is trust-compliant.,False,
4,silent_forgotten_tablet,linked,Idle,0.0228,0.9772,0.9815,0.0349,0.0276,False,Device is trust-compliant.,False,
5,user_0_phone,primary,Normal,0.0,1.0,0.9689,0.018,0.5664,False,Device is trust-compliant.,False,
5,user_0_laptop_1,linked,Normal,0.0,1.0,0.9628,0.018,0.5679,False,Device is trust-compliant.,False,
5,silent_forgotten_tablet,linked,Idle,0.0204,0.9796,0.9774,0.0109,0.0166,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5
6,user_0_phone,primary,Normal,0.0,1.0,0.961,0.018,0.5683,False,Device is trust-compliant.,False,
